delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,completion_missing_flag,actual_duration_hours,temporal_anomaly_flag,promised_window_hours,service_type,priority_level,pickup_zone,dropoff_zone,order_value,delay_hours,is_late
DL00517,O00509,D104,V088,H08,2024-08-26 19:01:00,2024-08-26 19:33:26.376954,OnTime,14.73,4,0,4.99,16.75,0,0.540660265,0,1,Retail,Medium,East,Central,160.38,0.0,0
DL00518,O00984,D041,V024,H06,2025-04-15 00:21:00,2025-04-15 04:48:27.290762,OnTime,15.41,0,0,4.92,19.09,0,4.457580767222223,0,6,Parcel,Medium,East,West,79.05,0.0,0
DL00519,O00446,D096,V065,H07,2025-03-22 14:42:00,2025-03-22 21:54:23.825692,OnTime,29.8,2,0,4.325,10.84,0,7.206618247777778,0,12,Passenger,Medium,Airport,East,233.36,0.0,0
DL00520,O00429,D055,V040,H01,2025-03-09 11:12:00,2025-03-09 21:37:26.844290,Delayed,3.14,1,0,3.03,11.42,0,10.42412341388889,0,1,Passenger,Medium,Riverside,South,20.27,9.42412341388889,1
DL00521,O00606,D038,V036,H08,2025-10-17 17:03:00,,Failed,5.35,2,0,2.51,7.1,1,,0,1,Medical,High,Central,West,37.75,0.0,0
DL00522,O00296,D129,V013,H04,2024-01-10 19:26:00,2024-01-11 00:39:30.858716,OnTime,10.01,0,0,4.54,8.94,0,5.225238532222222,0,6,Retail,Medium,South,North,10.85,0.0,0
DL00523,O00714,D026,V076,H01,2024-05-26 19:04:00,2024-05-27 15:57:10.253711,OnTime,2.39,1,0,4.12,8.78,0,20.886181586388886,0,24,Passenger,Low,South,North,187.87,0.0,0
DL00524,O00683,D130,V005,H07,2025-05-01 08:21:00,2025-05-01 15:11:37.139494,OnTime,16.66,2,0,4.83,17.68,0,6.843649859444445,0,6,Medical,Medium,East,Airport,114.16,0.8436498594444446,1
DL00525,O00351,D038,V006,H01,2024-04-22 05:04:00,2024-04-22 05:42:26.815920,OnTime,28.2,2,0,4.04,19.16,0,0.6407822,0,1,Parcel,Medium,Airport,West,20.77,0.0,0
DL00526,O01045,D068,V027,H06,2024-08-26 13:19:00,2024-08-27 01:57:35.507434,Delayed,12.18,0,0,4.34,10.18,0,12.643196509444444,0,1,Parcel,High,Central,Airport,53.78,11.643196509444444,1
DL00527,O00913,D108,V043,H07,2025-04-05 06:44:00,2025-04-05 11:51:23.882491,OnTime,20.7,1,0,4.58,16.49,0,5.123300691944444,0,6,Retail,Low,West,South,14.48,0.0,0
DL00528,O00826,D033,V008,H03,2024-04-06 07:05:00,2024-04-06 12:23:18.106390,OnTime,24.17,2,0,4.66,20.91,0,5.305029552777778,0,4,Parcel,Medium,Airport,Central,118.93,1.3050295527777784,1
DL00529,O00822,D088,V114,H06,2024-09-01 09:19:00,2024-09-01 21:28:05.123766,Failed,1.2,0,0,2.64,7.53,0,12.151423268333332,0,1,Parcel,Medium,West,South,55.85,11.151423268333332,1
DL00530,O00756,D095,V042,H01,2025-02-03 18:06:00,2025-02-05 09:39:56.840261,Failed,30.51,2,0,2.54,19.5,0,39.56578896138889,0,24,Retail,Medium,Airport,North,83.09,15.56578896138889,1
DL00531,O00140,D163,V116,H04,2024-03-03 02:25:00,2024-03-03 03:18:14.371045,OnTime,13.95,0,0,3.95,16.65,0,0.8873252902777777,0,4,Passenger,Low,North,North,89.5,0.0,0
DL00532,O00315,D009,V104,H02,2024-12-25 03:30:00,2024-12-25 08:59:02.760085,OnTime,16.49,1,0,4.55,10.37,0,5.484100023611112,0,4,Parcel,Low,North,South,159.29,1.484100023611112,1
DL00533,O00543,D135,V002,H08,2025-07-18 06:49:00,2025-07-18 18:51:59.960350,Failed,34.15,2,0,2.69,21.32,0,12.049988986111112,0,4,Passenger,Medium,Airport,Riverside,68.06,8.049988986111112,1
DL00534,O00816,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,OnTime,9.47,0,0,3.81,6.56,0,13.921571094722221,0,12,Passenger,Low,East,Central,62.91,1.9215710947222213,1
DL00535,O01058,D033,V094,H07,2025-05-09 00:57:00,2025-05-09 02:20:23.931566,OnTime,23.45,3,0,3.15,18.56,0,1.3899809905555556,0,6,Retail,Low,Airport,West,179.11,0.0,0
DL00536,O01184,D055,V030,H01,2025-01-24 15:02:00,2025-01-25 19:26:40.923781,Failed,7.04,2,0,1.07,14.06,0,28.411367716944447,0,12,Business,Medium,Riverside,West,25.61,16.411367716944447,1
DL00537,O00083,D153,V033,H07,2024-10-23 00:53:00,2024-10-23 01:25:13.645321,OnTime,30.51,1,0,3.67,9.75,0,0.5371237002777778,0,2,Medical,Low,Airport,South,127.88,0.0,0
DL00538,O00682,D141,V015,H07,2024-10-05 12:07:00,2024-10-05 20:38:02.796068,Delayed,8.55,0,1,2.66,3.46,0,8.517443352222221,0,2,Retail,Low,North,Central,97.9,6.517443352222221,1
DL00539,O01160,D067,V111,H03,2024-05-13 01:19:00,2024-05-13 03:22:01.712270,OnTime,13.52,0,0,4.95,10.35,0,2.0504756305555554,0,4,Parcel,High,Riverside,Airport,171.67,0.0,0
DL00540,O00068,D008,V072,H04,2025-10-13 12:06:00,2025-10-13 15:29:29.316851,Delayed,16.2,2,0,3.21,16.04,0,3.3914769030555556,0,2,Parcel,Medium,Riverside,East,40.58,1.3914769030555556,1
DL00541,O01142,D022,V013,H04,2025-11-07 11:29:00,2025-11-08 09:47:08.900794,OnTime,6.68,1,0,3.89,8.98,0,22.302472442777777,0,24,Retail,High,East,West,91.95,0.0,0
DL00542,O00415,D125,V114,H02,2024-06-27 18:22:00,2024-06-27 21:23:54.066359,OnTime,7.18,0,0,4.19,5.99,0,3.0316850997222224,0,4,Retail,Medium,Central,Riverside,19.76,0.0,0
DL00543,O00218,D102,V098,H03,2025-09-15 02:24:00,2025-09-15 02:34:49.446322,OnTime,12.01,0,0,5.0,5.87,0,0.18040175611111112,0,2,Passenger,Critical,North,West,77.97,0.0,0
DL00544,O00345,D154,V082,H08,2025-10-04 22:41:00,2025-10-05 13:48:30.623730,Delayed,13.93,2,0,3.17,8.53,0,15.125173258333334,0,6,Retail,High,East,Central,27.35,9.125173258333334,1
DL00545,O01067,D113,V072,H04,2024-06-16 04:56:00,2024-06-17 00:22:38.764981,Delayed,12.43,0,0,5.0,13.31,0,19.444101383611113,0,12,Retail,Low,North,West,8.17,7.4441013836111125,1
DL00546,O00324,D095,V052,H04,2025-08-06 07:36:00,2025-08-06 06:15:57.544779,OnTime,8.95,2,0,4.11,10.57,0,-1.3340153391666667,1,1,Passenger,High,South,Riverside,131.3,0.0,0
DL00547,O00778,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,OnTime,11.03,0,0,4.93,14.38,0,1.9509654616666665,0,4,Parcel,Low,North,Central,84.4,0.0,0
DL00548,O00537,D132,V039,H05,2024-06-25 11:02:00,2024-06-25 18:55:41.523219,Failed,10.4,1,0,3.34,11.4,0,7.894867560833333,0,6,Business,Medium,Central,Central,50.23,1.8948675608333332,1
DL00549,O00476,D001,V094,H06,2024-02-23 06:45:00,2024-02-24 04:45:22.084547,OnTime,10.11,0,0,4.67,14.59,0,22.00613459638889,0,24,Passenger,Low,West,East,89.17,0.0,0
DL00550,O00572,D110,V065,H01,2025-02-06 21:04:00,2025-02-07 00:38:52.069531,OnTime,14.34,2,0,4.69,12.06,0,3.5811304252777774,0,4,Parcel,High,West,Riverside,134.79,0.0,0
DL00551,O00448,D108,V114,H04,2025-02-11 16:05:00,2025-02-11 19:11:25.139103,OnTime,18.74,3,0,4.79,21.38,0,3.1069830841666666,0,4,Medical,Low,Central,North,68.78,0.0,0
DL00552,O00298,D115,V010,H01,2025-01-06 07:28:00,2025-01-06 09:41:48.771576,OnTime,1.9,1,0,4.8,13.26,0,2.2302143266666667,0,4,Parcel,Low,West,North,28.65,0.0,0
DL00553,O00491,D090,V066,H02,2024-07-03 16:22:00,2024-07-03 15:00:56.724747,OnTime,13.19,2,0,4.66,10.34,0,-1.3509097925,1,1,Business,Critical,South,West,41.62,0.0,0
DL00554,O00709,D117,V086,H04,2025-12-09 04:47:00,2025-12-09 15:45:16.170978,OnTime,11.59,1,0,4.69,14.76,0,10.971158605000001,0,12,Medical,Critical,North,Airport,49.66,0.0,0
DL00555,O00839,D129,V013,H01,2024-01-31 20:31:00,2024-01-31 23:49:48.719703,OnTime,6.51,2,0,3.97,11.19,0,3.3135332508333337,0,6,Parcel,Low,Riverside,West,229.63,0.0,0
DL00556,O00702,D070,V030,H07,2024-12-28 22:07:00,2024-12-28 23:26:56.318304,OnTime,5.03,0,0,3.91,8.15,0,1.33231064,0,4,Retail,Critical,East,Riverside,77.66,0.0,0
DL00557,O00781,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,OnTime,17.54,2,0,5.0,13.31,0,10.524356708611112,0,12,Retail,High,North,Central,75.82,0.0,0
DL00558,O00142,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.519611,Failed,14.64,1,0,1.0,18.56,0,15.174033225277778,0,12,Retail,High,Central,Airport,83.93,3.1740332252777783,1
DL00559,O00988,D131,V044,H05,2024-11-17 20:37:00,2024-11-18 16:31:21.183962,Failed,6.97,2,0,1.92,11.38,0,19.905884433888886,0,6,Parcel,Low,Central,Riverside,43.93,13.905884433888886,1
DL00560,O00077,D127,V120,H08,2025-07-30 07:48:00,2025-07-30 11:13:32.980554,OnTime,4.49,2,0,4.38,14.99,0,3.4258279316666664,0,4,Medical,Low,Riverside,Central,150.98,0.0,0
DL00561,O00086,D054,V005,H03,2024-07-20 06:42:00,2024-07-20 06:20:25.478336,OnTime,7.67,2,0,3.5,19.2,0,-0.3595893511111111,1,4,Passenger,High,Central,Airport,66.09,0.0,0
DL00562,O00746,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,OnTime,13.59,0,0,3.98,10.51,0,4.490388857222222,0,1,Medical,Low,North,Riverside,73.76,3.4903888572222224,1
DL00563,O01238,D093,V045,H02,2025-04-18 05:35:00,2025-04-18 18:48:55.541447,OnTime,10.07,1,0,5.0,12.75,0,13.23209484638889,0,12,Passenger,Medium,South,North,79.85,1.2320948463888897,1
DL00564,O00824,D077,V120,H03,2024-08-17 23:23:00,2024-08-18 08:25:18.768409,OnTime,18.23,0,0,4.18,10.05,0,9.038546780277779,0,12,Retail,Medium,South,East,271.33,0.0,0
DL00565,O00344,D151,V022,H06,2024-08-28 08:16:00,2024-08-28 10:17:14.247044,OnTime,14.95,2,0,3.82,8.75,0,2.020624178888889,0,6,Parcel,Medium,Central,North,104.62,0.0,0
DL00566,O01226,D162,V082,H03,2025-03-02 06:49:00,2025-03-02 13:57:14.169691,OnTime,22.66,1,0,3.7,14.91,0,7.1372693586111104,0,6,Passenger,Medium,South,South,131.87,1.1372693586111104,1
DL00567,O00918,D142,V051,H03,2024-11-26 06:40:00,2024-11-26 07:20:28.068828,OnTime,10.47,0,0,4.8,11.4,0,0.6744635633333333,0,1,Business,Critical,Riverside,North,50.49,0.0,0
DL00568,O00244,D167,V082,H04,2024-11-11 09:39:00,,OnTime,11.52,0,0,5.0,9.33,1,,0,1,Passenger,Medium,North,Riverside,225.95,0.0,0
DL00569,O00312,D066,V116,H01,2025-11-07 01:03:00,2025-11-07 05:18:29.822078,OnTime,20.95,1,0,4.56,19.6,0,4.258283910555555,0,6,Passenger,Medium,East,East,124.24,0.0,0
DL00570,O00319,D017,V028,H08,2024-01-22 10:23:00,2024-01-23 06:55:15.896869,OnTime,20.67,1,0,5.0,9.88,0,20.537749130277778,0,24,Business,Low,Central,Airport,124.48,0.0,0
DL00571,O00413,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31.358277,OnTime,23.53,3,0,4.5,14.49,0,4.675377299166667,0,4,Passenger,Low,Airport,North,35.52,0.6753772991666667,1
DL00572,O00905,D002,V048,H08,2025-09-04 03:45:00,2025-09-04 06:59:36.638257,OnTime,8.35,3,0,3.96,11.45,0,3.2435106269444445,0,6,Parcel,Medium,East,Central,63.25,0.0,0
DL00573,O01214,D118,V077,H02,2024-05-07 23:32:00,2024-05-08 01:20:03.169081,OnTime,7.3,1,0,5.0,14.05,0,1.8008803002777778,0,4,Medical,High,Central,North,17.33,0.0,0
DL00574,O00693,D048,V016,H05,2025-11-08 19:41:00,2025-11-09 11:16:21.047564,Failed,24.31,1,0,4.63,16.24,0,15.589179878888888,0,2,Retail,Medium,Airport,Airport,115.09,13.589179878888888,1
DL00575,O01177,D133,V105,H04,2024-10-17 04:35:00,2024-10-17 16:22:26.533829,OnTime,12.03,2,0,4.05,10.65,0,11.790703841388888,0,12,Parcel,High,Central,South,63.29,0.0,0
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970274,Failed,13.83,1,0,5.0,16.98,0,14.982769520555555,0,1,Business,Medium,Riverside,North,117.11,13.982769520555555,1
DL00577,O00973,D108,V043,H05,2024-01-12 21:57:00,2024-01-12 22:09:43.637461,OnTime,21.03,1,0,3.86,12.99,0,0.21212151694444445,0,1,Parcel,Low,Airport,West,81.56,0.0,0
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0,0,4.55,7.9,0,5.764737861666667,0,6,Passenger,High,East,North,256.93,0.0,0
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.279934,Delayed,14.98,1,0,3.78,8.97,0,15.778133315,0,6,Parcel,High,Central,Riverside,115.35,9.778133315,1
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18.243380,OnTime,15.1,1,0,4.99,17.2,0,10.255067605555556,0,12,Retail,Low,South,Airport,57.56,0.0,0
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16.605517,OnTime,12.14,4,0,3.48,16.92,0,24.237945976944445,0,24,Passenger,Medium,Central,West,202.67,0.2379459769444452,1
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,Failed,19.38,2,0,2.4,22.61,0,19.99667318111111,0,12,Retail,Medium,Central,West,60.26,7.99667318111111,1
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17.220317,OnTime,14.6,1,0,4.53,6.16,0,13.121450088055555,0,12,Business,High,Central,Riverside,45.43,1.1214500880555551,1
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41.100373,OnTime,23.9,1,0,3.7,12.24,0,1.1614167702777778,0,4,Passenger,Low,Airport,Airport,236.46,0.0,0
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,Delayed,1.2,1,0,3.52,10.18,0,12.797080998333334,0,2,Passenger,Medium,Central,Central,11.07,10.797080998333334,1
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,OnTime,15.54,0,0,3.51,12.03,0,7.441712013888889,0,6,Passenger,High,South,North,55.58,1.441712013888889,1
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41.364362,OnTime,4.98,1,0,4.15,3.57,0,2.794823433888889,0,2,Passenger,Medium,West,West,109.03,0.7948234338888889,1
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23.479208,Failed,10.09,1,0,3.18,11.57,0,16.123188668888886,0,6,Passenger,Low,East,South,50.35,10.123188668888886,1
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25.201566,Delayed,21.39,1,0,1.93,16.86,0,14.307000435,0,6,Parcel,High,West,West,99.21,8.307000435,1
DL00590,O00229,D112,V017,H07,2024-08-31 05:34:00,2024-08-31 21:45:46.740651,Delayed,7.56,4,0,3.44,12.03,0,16.1963168475,0,6,Passenger,Medium,Central,Riverside,33.48,10.1963168475,1
DL00591,O00792,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,OnTime,11.26,1,0,3.22,8.22,0,4.353963159722222,0,4,Retail,Medium,Riverside,South,156.57,0.35396315972222236,1
DL00592,O00526,D146,V001,H04,2024-01-19 17:17:00,2024-01-19 20:32:43.768544,OnTime,17.21,2,0,4.58,20.05,0,3.262157928888889,0,4,Parcel,Low,Airport,West,69.63,0.0,0
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12.976159,OnTime,10.76,3,0,5.0,11.92,0,7.153604488611111,0,6,Passenger,Critical,Riverside,Airport,104.71,1.1536044886111112,1
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18.432187,OnTime,32.25,0,0,4.02,20.99,0,5.4884533852777775,0,6,Parcel,Low,Airport,North,98.71,0.0,0
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03.690027,OnTime,9.13,2,0,4.84,13.68,0,9.117691674166666,0,12,Retail,Medium,East,Central,113.08,0.0,0
DL00596,O00427,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 21:57:52.381021,OnTime,16.37,0,0,4.1,8.58,0,-1.4354497163888889,1,1,Parcel,Medium,Central,West,166.06,0.0,0
DL00597,O00428,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:32:00.000000,OnTime,1.2,0,0,4.12,3.74,0,-0.36666666666666664,1,1,Medical,High,West,Airport,72.42,0.0,0
DL00598,O00753,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32.191118,OnTime,40.68,1,0,4.66,18.96,0,1.4922753105555555,0,2,Parcel,High,Airport,Riverside,176.31,0.0,0
DL00599,O01150,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40.669805,OnTime,7.34,0,0,5.0,4.99,0,1.3112971680555556,0,1,Passenger,Low,North,West,144.76,0.31129716805555563,1
DL00600,O01099,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46.318144,OnTime,10.4,1,0,3.91,11.24,0,23.396199484444445,0,24,Retail,Critical,East,Central,35.33,0.0,0
DL00601,O00538,D166,V091,H08,2025-04-05 17:41:00,2025-04-05 16:25:34.808924,OnTime,8.52,1,0,3.0,10.47,0,-1.256997521111111,1,1,Business,High,West,Central,50.6,0.0,0
DL00602,O00318,D157,V009,H03,2024-08-17 01:09:00,2024-08-17 11:45:54.685050,Delayed,7.02,1,1,2.86,11.51,0,10.615190291666666,0,6,Retail,Low,Riverside,South,84.27,4.615190291666666,1
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 08:57:07.960316,OnTime,15.77,2,0,4.17,17.07,0,-0.2644554677777778,1,1,Passenger,Low,Central,Riverside,92.07,0.0,0
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29.599098,OnTime,20.21,1,0,4.67,17.56,0,1.891555305,0,1,Parcel,Low,Airport,Airport,82.04,0.891555305,1
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01.016683,OnTime,17.8,0,0,4.59,9.58,0,4.7336157452777785,0,4,Passenger,High,Central,Riverside,94.52,0.7336157452777785,1
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34.302064,OnTime,13.39,0,0,4.12,13.11,0,10.009528351111111,0,12,Business,Medium,East,Airport,135.67,0.0,0
DL00607,O00473,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 13:15:00.000000,OnTime,1.35,0,0,4.72,7.33,0,-1.4333333333333333,1,2,Medical,High,East,Airport,40.6,0.0,0
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21.233113,OnTime,9.33,2,0,4.24,8.18,0,0.022564753611111113,0,2,Retail,Medium,Central,South,171.28,0.0,0
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24.213135,Failed,17.27,3,0,2.25,9.71,0,15.690059204166666,0,4,Business,Medium,North,East,80.26,11.690059204166666,1
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42.800177,OnTime,20.47,2,0,5.0,11.93,0,23.595222271388888,0,24,Retail,High,South,East,172.55,0.0,0
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20.717227,OnTime,12.23,1,0,3.99,12.18,0,3.7557547852777775,0,6,Passenger,Low,South,West,64.73,0.0,0
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56.748222,OnTime,8.47,1,0,4.42,13.57,0,0.315763395,0,4,Retail,Low,North,North,90.61,0.0,0
DL00613,O00361,D102,V020,H04,2024-01-16 11:16:00,2024-01-16 10:11:31.409394,OnTime,14.31,2,0,4.93,15.26,0,-1.0746085016666667,1,1,Business,Low,East,South,256.22,0.0,0
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49.966486,OnTime,12.03,4,0,3.86,10.54,0,10.797212912777777,0,12,Parcel,Medium,Central,Riverside,52.96,0.0,0
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08.535650,Delayed,7.97,2,0,3.2,13.12,0,16.252371013888887,0,6,Parcel,Medium,Central,Central,67.07,10.252371013888887,1
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01.394964,Delayed,13.75,0,0,2.32,14.94,0,7.050387489999999,0,2,Passenger,Low,Riverside,West,53.32,5.050387489999999,1
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02.503074,OnTime,13.63,0,0,4.33,8.71,0,3.2506952983333335,0,6,Parcel,Medium,Riverside,Central,89.2,0.0,0
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29.739470,OnTime,14.66,2,0,4.62,9.48,0,21.641594297222223,0,24,Passenger,Low,West,North,47.65,0.0,0
DL00619,O00589,D146,V070,H08,2024-05-23 06:26:00,2024-05-24 04:08:02.677492,Failed,9.01,0,0,3.44,9.46,0,21.70074374777778,0,6,Parcel,High,Riverside,Central,81.6,15.700743747777778,1
DL00620,O00642,D117,V098,H04,2024-06-28 03:31:00,2024-06-28 06:36:27.337495,OnTime,11.79,0,0,5.0,14.82,0,3.0909270819444443,0,4,Retail,High,Riverside,Airport,24.55,0.0,0
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47.098821,OnTime,7.52,1,0,5.0,14.56,0,2.4797496724999997,0,6,Passenger,Low,Central,Central,48.73,0.0,0
DL00622,O00939,D036,V097,H04,2025-01-24 02:51:00,2025-01-24 11:54:04.114992,OnTime,12.19,1,0,5.0,10.0,0,9.051143053333334,0,12,Medical,Critical,South,South,91.71,0.0,0
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25.132007,OnTime,9.76,2,0,3.82,11.28,0,3.640314446388889,0,4,Business,Medium,North,West,152.61,0.0,0
DL00624,O00486,D110,V098,H02,2024-08-12 17:01:00,2024-08-12 18:38:04.590348,OnTime,19.21,0,0,4.325,15.84,0,1.6179417633333333,0,2,Retail,High,Central,North,50.89,0.0,0
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09.084958,Delayed,19.05,1,1,1.83,20.54,0,15.969190266111111,0,4,Parcel,Medium,West,Riverside,510.06,11.969190266111111,1
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34.881047,OnTime,18.51,1,0,4.57,17.13,0,25.57635584638889,0,24,Medical,Low,Riverside,East,101.67,1.5763558463888891,1
DL00627,O00695,D142,V108,H06,2024-03-19 10:09:00,2024-03-19 13:51:55.023221,OnTime,10.41,0,0,4.25,17.46,0,3.7152842280555554,0,6,Passenger,Low,South,East,92.36,0.0,0
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46.569082,Delayed,10.81,1,0,4.06,11.58,0,5.962935856111112,0,4,Passenger,Medium,East,South,76.66,1.9629358561111117,1
DL00629,O00987,D057,V031,H08,2024-05-23 08:59:00,2024-05-24 06:48:42.857665,OnTime,14.0,1,0,3.96,7.1,0,21.82857157361111,0,24,Retail,High,West,Central,115.17,0.0,0
DL00630,O00342,D153,V004,H08,2025-11-13 00:22:00,2025-11-13 04:27:35.276518,OnTime,13.33,0,0,3.97,5.52,0,4.093132366111111,0,6,Passenger,Low,North,South,187.9,0.0,0
DL00631,O01083,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,Delayed,13.35,1,0,2.82,10.41,0,13.560684878333333,0,12,Retail,Low,East,South,29.43,1.5606848783333334,1
DL00632,O00498,D076,V084,H07,2024-10-28 08:11:00,2024-10-28 19:29:17.658601,Delayed,13.26,0,0,1.74,14.75,0,11.304905166944446,0,4,Retail,Medium,South,Central,68.95,7.304905166944446,1
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32.062021,OnTime,11.86,2,0,4.06,13.31,0,22.54223945027778,0,24,Retail,Medium,Riverside,Central,55.63,0.0,0
DL00634,O00245,D077,V032,H02,2025-08-08 19:33:00,2025-08-09 05:46:51.012604,Delayed,11.96,1,0,2.3,9.41,0,10.230836834444446,0,4,Parcel,Low,South,South,21.06,6.230836834444446,1
DL00635,O00516,D053,V062,H06,2024-06-08 22:52:00,2024-06-09 07:32:45.394984,Failed,13.35,1,0,3.18,14.1,0,8.679276384444444,0,2,Passenger,Medium,South,East,117.13,6.679276384444444,1
DL00636,O00880,D054,V104,H04,2024-08-24 19:54:00,2024-08-25 19:15:28.926324,OnTime,10.04,2,0,3.89,13.35,0,23.35803509,0,24,Parcel,Low,South,North,51.19,0.0,0
DL00637,O01069,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57.353857,OnTime,7.12,0,0,3.8,8.9,0,8.415931626944444,0,12,Passenger,High,Central,North,18.2,0.0,0
DL00638,O00749,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38.980161,Delayed,14.19,0,0,4.22,10.35,0,11.3108278225,0,6,Retail,Low,East,Riverside,47.61,5.3108278225,1
DL00639,O00090,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56.105722,OnTime,9.72,0,0,4.45,16.68,0,3.065584922777778,0,4,Business,Medium,Riverside,South,86.48,0.0,0
DL00640,O00840,D119,V093,H08,2024-03-28 19:02:00,2024-03-28 22:58:27.534852,OnTime,11.78,2,0,5.0,10.44,0,3.9409819033333333,0,6,Passenger,Medium,South,East,142.01,0.0,0
DL00641,O00955,D092,V010,H01,2025-01-04 17:23:00,2025-01-05 10:38:24.537371,Failed,10.48,0,0,2.54,13.58,0,17.25681593638889,0,4,Passenger,Low,Central,West,50.43,13.25681593638889,1
DL00642,O00212,D153,V024,H07,2025-01-04 23:50:00,2025-01-05 03:23:43.873352,OnTime,20.42,1,0,4.48,14.05,0,3.5621870422222224,0,4,Parcel,High,East,Central,128.36,0.0,0
DL00643,O00926,D114,V047,H02,2024-07-03 02:35:00,2024-07-03 14:53:51.446255,OnTime,13.71,2,0,4.5,15.88,0,12.314290626388889,0,12,Parcel,Low,East,East,50.92,0.31429062638888894,1
DL00644,O00585,D097,V119,H01,2025-02-25 14:04:00,2025-02-26 01:40:11.748100,Failed,6.36,0,0,3.11,13.31,0,11.603263361111111,0,1,Medical,Medium,South,Riverside,215.96,10.603263361111111,1
DL00645,O00158,D129,V090,H02,2024-07-11 17:47:00,2024-07-12 22:44:12.693757,Failed,6.06,2,0,2.77,13.29,0,28.953526043611113,0,24,Business,High,Central,West,67.81,4.953526043611113,1
